6.120837	5.911685
8.698987	8.858114
11.246522	12.013167
9.808320	10.377878
8.960104	8.713930
8.807345	9.022606
8.697515	8.520959
9.908854	11.213044
8.706809	7.718481
8.891167	7.759825
6.782781	5.451228
9.706951	7.351782
8.129891	8.583533
8.915751	10.028742
9.492358	10.278175
8.837876	8.409041
9.960328	11.361529
8.787782	8.088552
8.178918	8.303180
9.447816	9.817235
7.095710	5.047202
9.357246	8.287306
9.238818	7.711972
10.774107	9.551063
8.692417	8.811404
9.950337	10.529740
9.027617	8.774024
10.090450	10.204124
9.895230	9.290329
8.302129	8.671420
9.642575	9.156483
9.970830	9.981750
9.517624	10.086452
9.232614	6.491314
9.355229	8.807436
7.754610	9.566402
7.778985	10.423565
10.014531	8.864608
8.740229	7.268294
10.174357	8.784430
8.705982	10.007874
8.588817	9.777565
10.242159	8.931452
7.501076	7.769582
8.841230	8.958446
8.487966	9.650350
9.531232	9.080665
10.603522	9.860328
9.561575	8.270942
10.148916	9.140596
9.270195	9.386298
9.483134	9.649950
8.192238	8.689183
7.754800	7.986787
11.363021	11.862908
8.272541	8.577008
7.707867	8.574417
10.415696	8.979968
7.727352	8.180300
8.506075	8.437394
7.633894	8.524395
9.464133	8.542714
7.628027	7.632784
9.853374	9.933616
10.101974	9.142326
9.159315	8.367220
9.080261	9.921193
8.423783	8.696477
9.517604	9.210362
8.850008	10.266755
7.178114	7.437892
9.489770	9.171852
7.357880	8.092135
11.058335	9.171446
8.647173	9.232258
7.800189	8.844147
6.929316	6.386414
7.929355	6.245180
9.613047	8.486636
10.807677	11.162655
9.887542	11.798194
7.881811	8.624734
8.149371	6.932335
9.829751	9.388517
6.717631	5.466754
7.603224	7.658141
11.055854	10.050893
10.372726	9.310194
9.792960	8.318899
8.999764	9.591121
7.086439	5.931927
8.850387	8.546074
10.472962	11.972756
8.797625	8.598401
8.044448	10.000350
9.205646	9.392472
8.091885	8.638357
10.836668	9.026031
8.044022	5.888185
8.433203	6.518852
8.668084	8.706761
8.690919	7.935654
7.424400	7.487606
9.103739	8.757900
9.334259	8.455896
8.930119	8.448136
7.765540	7.038249
8.609468	7.756028
8.210946	7.927509
8.949260	9.289937
9.689282	9.225209
10.818063	11.491875
8.637313	7.030399
9.750623	9.875336
9.123693	9.170315
9.092284	8.833055
6.865196	6.216846
7.989048	8.394766
7.802503	6.979046
9.130524	9.334771
8.483092	7.143021
9.959731	10.063412
9.297749	9.001052
10.563638	10.694891
10.694620	9.197086
8.867436	9.776381
8.392663	8.773997
8.091203	8.121577
9.891432	8.426824
8.357321	8.045411
8.651598	8.305137
9.398349	11.567657
9.103024	10.138828
10.183935	10.326232
7.149116	6.033407
6.969691	5.374922
8.154887	8.763992
9.626406	8.776196
8.849287	8.133035
10.096962	11.349518
9.702085	9.645309
6.980182	7.079672
8.623369	9.649406
10.171539	11.183314
10.338157	10.404246
7.864457	8.505584
10.836004	9.977935
10.672555	10.051401
8.662953	7.796586
8.112619	9.030282
8.157900	6.894888
9.629730	9.856958
8.484461	8.477989
9.259149	8.161737
9.304588	11.428398
8.778901	8.718651
8.180217	9.068583
10.343333	10.329958
8.197791	8.826748
9.804336	9.051579
9.412432	11.071338
8.398498	9.370772
9.115547	7.988831
10.836943	10.746382
8.301827	7.673605
10.483120	11.185313
9.250075	8.304086
9.789082	8.650697
7.706782	7.923931
10.620433	9.858001
8.581507	8.304266
9.144782	10.016510
8.256431	8.298400
8.416852	8.819576
9.444504	10.431938
9.149025	8.850227
9.120413	9.165340
7.773431	8.317417
8.240770	9.096251
9.537346	9.032690
9.346508	8.954262
9.588013	10.007445
8.353472	7.914340
9.572791	9.029190
7.786725	8.379617
7.211261	5.584590
8.903562	9.577590
7.525367	7.156194
10.668518	11.736588
9.719272	10.577922
8.369987	5.500441
7.890031	6.669614
7.039913	5.352276
9.562307	10.363928
8.206777	8.641818
10.122145	12.136255
10.284698	11.683689
10.197703	10.553209
9.051162	9.523373
10.183104	8.855606
9.402848	9.201803
9.511381	9.900624
7.728993	9.311909
9.952913	9.031490
9.245102	9.036053
8.759025	8.287905
9.610304	9.960969
9.106083	9.852424
6.129957	7.032011
8.335860	9.654676
9.096247	8.127154
8.718327	8.385107
9.087381	8.995761
7.448748	6.078744
9.270041	11.168664
10.082360	9.958514
8.709080	7.954289
9.327290	9.016093
8.723324	8.501751
9.686893	8.622922
9.425355	9.967883
8.130207	8.366061
8.062797	8.974528
9.563348	9.369987
9.030862	9.127338
8.168582	6.991860
8.178033	5.520963
10.119641	10.241295
10.640631	12.874050
9.563448	8.470473
9.698089	9.442492
6.654134	5.311345
8.948772	7.404774
9.817645	8.637080
9.328565	10.494605
7.487309	6.139564
9.499516	8.837542
9.057710	8.203428
9.495620	9.315153
8.859853	10.204761
9.223331	8.094813
10.166725	8.843567
9.131746	8.051384
9.069369	8.834273
7.834120	7.942467
8.952107	9.444301
8.385927	9.045332
8.998191	9.445065
9.052927	9.808768
7.915171	7.399268
10.762527	11.293546
9.385926	8.375896
8.168485	7.871833
10.247192	8.741154
9.067811	9.211712
7.494497	8.638565
8.087934	9.040534
8.955471	7.461558
6.511407	5.329797
9.745676	9.527619
9.441652	11.435133
8.234721	7.913851
7.938940	6.257840
10.458409	8.372524
9.612203	9.601599
8.853096	9.616253
11.204297	11.493871
8.590505	8.997513
7.399084	8.397066
8.366354	9.300190
8.675354	8.010584
8.711664	7.329990
8.409445	7.252868
9.601226	9.119177
9.628737	9.187073
8.424862	8.818810
8.954150	10.253061
8.548626	7.698344
7.275900	7.156565
9.592240	9.903555
8.874710	9.463629
9.574678	9.534160
8.496935	10.315678
8.161658	9.047341
10.481828	9.485198
8.379831	8.580289
9.820024	10.320643
7.383242	8.497771
9.178945	8.046309
8.420333	7.632392
11.335922	9.850069
8.715217	8.858948
7.589648	8.011522
8.447561	8.693234
9.525534	9.505793
9.511865	9.810848
8.474690	7.585124
8.435959	7.066907
10.376083	11.578556
8.446217	9.353387
9.035638	8.732264
10.344573	10.928713
8.841316	8.211360
10.705067	9.757144
9.452988	11.683549
7.232498	7.792651
9.084714	8.328296
9.176278	9.154607
9.679991	8.823784
8.520367	7.308588
7.466429	8.820377
6.695927	7.916126
7.747085	5.561780
9.770581	8.313592
7.212401	6.971955
8.243733	8.181720
8.425639	8.989337
8.891486	8.783517
8.192590	7.302507
10.494402	10.345324
7.576077	8.739124
9.437634	8.651831
8.839037	9.661717
7.978316	9.366810
8.584921	8.876180
7.376314	9.242907
8.081011	7.147342
8.240058	9.564854
8.375875	8.556037
9.372156	10.717504
9.795470	10.014081
8.692476	9.418404
8.995321	9.608937
7.915699	7.326524
9.483327	9.022580
7.167103	7.188400
8.201758	8.883966
9.814071	9.050835
9.033359	7.534827
8.121620	6.888897
8.541719	8.874008
9.335728	10.068185
8.803707	6.890410
8.409661	7.543215
9.323983	10.306083
8.832224	9.152703
7.792867	6.371979
8.442372	8.852293
7.211257	7.499900
9.262318	9.094225
9.596167	10.432378
9.646440	8.334845
9.162938	9.803657
8.336064	8.819862
8.726262	9.673809
8.462789	9.295251
8.793628	8.809666
9.538294	9.954460
8.715782	8.366844
8.906141	9.682533
7.326607	7.620684
8.836635	8.549852
9.331080	8.696095
6.547507	5.226465
8.530753	8.597022
7.659662	7.555195
8.045064	6.651953
8.144111	7.703171
9.090350	9.342972
9.029001	9.594561
8.882118	8.216876
7.951969	7.683192
9.355477	8.303842
10.613210	11.464782
9.318575	8.815744
8.668630	7.364700
7.730393	8.104288
6.994041	7.889543
8.804704	9.323276
10.930376	10.344707
8.741098	8.418732
9.411963	10.323330
7.873348	7.564553
8.977726	9.591549
8.372472	10.481524
9.258479	9.241051
8.822500	8.926253
7.437946	8.648518
8.865964	8.412106
10.642450	10.525406
9.192299	7.326895
8.750496	9.993292
10.696849	9.444816
6.767433	5.665362
6.682607	7.613916
9.638337	10.139108
8.992405	11.115189
10.689354	9.417430
7.679762	8.633912
9.687756	10.423380
9.402837	8.884017
8.400292	8.946595
9.302106	9.344029
8.746820	8.322686
9.372023	9.989284
7.466992	8.308589
9.960760	10.172330
9.788483	9.057561
9.186203	8.375371
9.309274	9.778816
9.758303	10.005884
9.996480	11.054501
10.278512	10.903723
8.918124	9.218232
9.184399	9.135206
11.205992	10.270994
7.526271	7.114056
9.335670	7.092806
8.108994	8.658312
7.257597	8.291847
8.673686	9.747934
6.741613	5.846234
8.865409	8.895065
9.285542	9.294071
8.637675	8.575171
8.656458	7.874943
9.189988	9.639184
8.888856	8.317736
8.759821	7.656615
9.906266	9.538200
9.631683	10.531590
9.840597	10.216648
8.826163	7.682534
8.733334	9.997403
10.652629	13.075185
8.833948	7.075006
9.024705	9.068114
8.724837	9.431535
10.877490	10.326483
9.217598	8.109253
8.404628	8.256696
9.761431	9.632779
8.869854	9.652084
9.233954	7.904937
8.434139	8.030748
7.135390	6.488803
8.540962	9.713010
9.090297	9.761084
8.239080	6.349715
8.392294	9.295495
8.552868	7.560276
9.473228	9.177842
9.712625	9.443694
8.067788	7.583250
10.533425	10.150872
8.145558	7.655609
9.871977	8.899638
7.344391	8.760435
8.644403	8.934092
9.558630	11.118105
8.210849	8.866847
9.867300	8.560945
8.345179	9.128934
9.745310	9.673063
7.882846	8.458374
8.432525	7.951216
7.397024	7.950625
9.094085	10.279120
10.968808	10.848277
11.310094	11.640506
8.776215	9.809665
8.871423	9.103248
10.697769	9.818428
8.905336	7.896916
9.010082	7.457497
10.657809	11.193957
7.656849	5.958382
9.488372	8.378943
7.986601	8.088779
9.034727	9.992158
8.918766	9.425666
8.107651	7.738108
10.142385	10.477069
8.239169	7.011650
8.730409	7.777986
9.203395	7.680259
8.044786	8.530561
9.038740	10.036759
7.802438	8.292834
9.505388	10.317005
8.435580	9.338981
9.378327	10.117049
8.038924	8.950537
7.523006	6.045161
9.431135	10.606809
7.181818	6.181145
9.220518	10.367372
9.782158	9.166126
9.438687	7.542212
8.318256	8.239804
7.166680	8.098590
9.342249	8.916727
9.336956	9.010082
7.995362	8.020558
8.401114	7.202840
9.944176	10.159491
10.260386	11.595378
8.670540	8.075458
9.101141	7.984291
7.837218	6.704633
10.432537	10.164768
9.769312	11.694933
8.823459	9.772880
10.683278	10.001463
8.701889	6.563286
10.605194	11.291632
8.947398	8.593063
8.016974	7.536888
8.484258	8.045739
8.809551	9.259020
7.687402	8.221586
9.537070	9.286028
9.701689	10.447745
9.820009	12.794061
8.785920	8.060431
9.628682	9.761398
10.501738	11.497448
11.264266	9.406929
9.350200	7.473676
7.469505	4.778848
9.638891	10.130620
10.107626	9.667292
8.444737	8.711508
9.594180	9.087487
9.282087	10.900113
6.720863	6.765461
7.030058	8.057790
9.376241	9.925813
9.303111	7.478073
9.474591	10.353740
8.381866	8.463045
8.470482	9.720296
8.820599	9.596444
8.975505	8.341094
9.742478	8.352652
9.181772	9.081416
8.821121	8.251245
8.817944	10.437171
7.081338	8.302668
10.016851	10.280177
8.213407	9.299305
9.727688	10.222669
8.449421	7.771644
10.305662	9.213395
9.723015	9.832369
8.978509	7.930105
8.555554	6.191827
8.234499	9.234896
8.169745	8.696959
6.873097	7.888724
9.444501	9.433040
9.510488	8.823631
8.183911	9.640512
7.859627	7.409529
10.200569	9.726630
7.131079	7.343930
9.835646	10.520963
10.464602	8.828261
9.616010	9.426626
9.583015	10.004288
8.423456	6.485488
7.055452	8.027421
9.462409	7.600302
8.930074	11.660465
8.831809	8.223221
7.933425	8.762608
8.685947	9.412973
8.360886	7.433463
9.538417	9.362580
7.552381	6.831459
9.052440	9.961786
8.871280	8.593531
9.254366	11.058879
9.880699	11.929446
9.391024	9.124579
9.578409	9.288603
7.549513	7.137600
9.670356	9.977970
10.278234	11.324553
10.780156	12.140585
10.398018	11.010867
9.986024	9.175837
8.843005	7.845740
10.267008	10.524997
8.477225	7.789775
8.414054	9.504568
9.693108	9.407157
8.703042	8.077373
8.105867	6.986209
7.818539	7.482898
10.753684	10.459095
11.060699	9.582156
9.031970	8.810516
9.070899	9.345139
10.009088	9.826459
7.297304	6.376205
9.740714	10.358204
10.521719	9.675809
9.575826	8.940200
9.896301	11.311328
9.098724	9.478155
9.816328	9.097985
8.190337	10.401604
10.600030	8.651581
7.625307	8.223491
10.093587	11.918692
7.336399	8.523396
8.271705	7.910581
8.477719	9.327928
7.879917	8.380818
10.495197	10.333840
9.951696	11.508079
8.384521	7.087017
8.231678	7.680428
8.767450	10.067465
9.051065	9.551222
8.986825	9.011605
8.020026	8.007235
9.739711	10.798138
9.113693	9.512929
8.229880	7.184448
9.112633	8.283914
6.131298	5.933109
8.857779	8.572275
10.756104	10.584811
6.489177	6.581005
8.637098	9.026244
8.078082	7.832789
9.319429	10.332597
9.033790	9.166548
9.405991	10.227199
9.753690	10.260259
9.071589	8.566672
7.936945	7.267144
9.376893	8.702876
10.160376	10.479159
7.684569	8.910993
9.879340	8.041693
8.253963	7.061482
8.534603	8.336265
7.090914	7.164950
9.742185	10.034247
9.987056	11.172758
9.564978	8.118034
7.722038	8.198160
8.000470	7.254924
10.997809	12.741658
8.897463	9.195277
8.539587	10.721275
7.125205	7.299451
8.030817	8.847386
7.578834	7.810428
8.736962	9.180131
8.404614	8.058486
8.695811	9.469364
10.207454	10.078181
9.899252	10.735999
11.630585	10.882065
7.713219	8.785671
9.347351	9.461052
7.518503	6.926890
9.145882	8.026282
8.786712	7.865904
8.501786	8.790715
8.145747	8.705368
8.247823	8.976750
8.521910	9.377548
9.033825	9.722699
9.853981	10.314388
8.343714	9.603102
8.345650	7.739961
9.889050	10.612503
8.841405	7.362899
9.612871	8.583808
8.555011	9.057639
9.881954	9.959648
9.004691	7.751662
8.655980	7.619281
8.903181	9.233929
8.932667	9.769353
8.831639	7.921108
8.878082	8.644022
10.240934	11.019392
9.061099	7.109951
8.720955	8.707555
9.260419	8.986613
8.533756	8.618923
9.256913	8.216378
10.030568	9.981080
9.266090	8.148425
10.131138	10.018303
10.497323	10.450040
9.891768	9.090305
7.211217	7.874479
10.133515	9.215058
7.597491	8.373597
6.995729	7.506287
8.240227	7.644696
10.057472	9.815855
7.756571	7.960413
9.477684	9.157280
9.233348	8.862063
9.348997	10.217803
9.252477	7.670644
8.554807	9.557666
7.457083	7.924914
8.386983	8.914556
9.546307	9.787388
9.630227	8.792910
7.910576	8.178558
9.453293	11.575527
10.279595	10.485497
10.171279	8.708587
9.575058	10.050581
10.524240	11.328725
8.113238	7.472053
8.252901	9.356443
9.260003	10.990992
8.607161	8.429844
9.481793	9.819432
8.822380	8.579020
7.710603	7.161436
7.658517	8.184203
8.962868	9.904261
10.005149	11.666763
8.763630	10.083319
8.503792	10.358044
7.933183	7.444977
8.788160	7.975743
9.332879	8.288527
9.994147	10.849801
8.389107	7.753550
10.153725	9.847256
10.094633	9.647858
9.190345	9.284362
8.405248	7.613926
9.894011	9.030994
9.268638	9.613022
7.784492	9.205407
9.552748	8.525003
8.597914	8.553275
8.215457	7.568582
9.003410	10.851707
7.374525	5.249147
9.939478	9.707055
10.460154	9.964620
7.976131	6.673347
9.184882	9.614447
8.848106	9.682251
10.162590	11.072835
9.181711	8.456044
8.860512	6.794634
9.254963	9.868952
10.439803	11.013945
8.571638	8.146186
7.837288	8.361452
10.247113	10.898877
